InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Session_ID,Revenue,Total_Page_Views,Total_Page_Duration,Bounce_Rate,Exit_Rate,Page_Values,Total_Visits,Month,Visitor_Type,Traffic_Type,Special_Day,Operating_System,Browser,Region,Weekend
536544,21787,RAIN PONCHO RETROSPOT,2,12-01-2010 14:32,1.66,,United Kingdom,1447,0,11,3.349180851,0.298215443,0.122849961,6.420076761,7,August,Returning,Direct,No,Mac,Safari,North America,No
536544,21790,VINTAGE SNAP CARDS,9,12-01-2010 14:32,1.66,,United Kingdom,1448,0,9,7.889812882,0.642028259,0.322554057,9.97617882,2,October,New,Organic,Yes,Windows,Firefox,Asia,No
536544,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12-01-2010 14:32,2.51,,United Kingdom,1449,1,6,5.296831743,0.156311435,0.85596623,10.59789906,9,April,Returning,Direct,No,Mac,Chrome,Asia,Yes
536544,21801,CHRISTMAS TREE DECORATION WITH BELL,10,12-01-2010 14:32,0.43,,United Kingdom,1450,0,12,8.944786925,0.866973871,0.313928038,10.23889513,13,April,Returning,Referral,No,Linux,Chrome,Asia,Yes
536544,21802,CHRISTMAS TREE HEART DECORATION,9,12-01-2010 14:32,0.43,,United Kingdom,1451,0,11,4.993859154,0.387623987,0.611355615,7.048419857,1,June,Returning,Direct,No,Windows,Firefox,Asia,Yes
536544,21803,CHRISTMAS TREE STAR DECORATION,11,12-01-2010 14:32,0.43,,United Kingdom,1452,0,16,2.656247102,0.019277436,0.935320211,10.36439418,10,May,Returning,Referral,Yes,Mac,Chrome,Europe,Yes
536544,21809,CHRISTMAS HANGING TREE WITH BELL,1,12-01-2010 14:32,2.51,,United Kingdom,1453,1,12,3.383650832,0.305436474,0.259966056,10.12706985,11,August,Returning,Direct,No,Linux,Firefox,North America,No
536544,21810,CHRISTMAS HANGING STAR WITH BELL,3,12-01-2010 14:32,2.51,,United Kingdom,1454,0,11,7.048910694,0.784966325,0.131365328,9.394201026,9,July,Returning,Direct,Yes,Linux,Safari,Asia,No
536544,21811,CHRISTMAS HANGING HEART WITH BELL,1,12-01-2010 14:32,2.51,,United Kingdom,1455,0,16,2.732296526,0.859358855,0.09684825,6.738997381,4,October,Returning,Direct,No,Linux,Chrome,North America,Yes
536544,21821,GLITTER STAR GARLAND WITH BELLS ,1,12-01-2010 14:32,7.62,,United Kingdom,1456,1,12,6.115753289,0.567880277,0.4403682,12.59625676,3,August,New,Referral,No,Windows,Edge,Asia,Yes
536544,21822,GLITTER CHRISTMAS TREE WITH BELLS,1,12-01-2010 14:32,4.21,,United Kingdom,1457,0,19,4.286494942,0.294109318,0.104286703,9.940799003,10,February,Returning,Organic,Yes,Mac,Firefox,Europe,No
536544,21823,PAINTED METAL HEART WITH HOLLY BELL,2,12-01-2010 14:32,2.98,,United Kingdom,1458,0,10,3.140348855,0.527854104,0.453808407,6.24873571,3,June,Returning,Organic,No,Linux,Chrome,Europe,No
536544,21844,RED RETROSPOT MUG,2,12-01-2010 14:32,5.91,,United Kingdom,1459,0,8,7.773039464,0.836375299,0.862716939,9.375084571,9,July,Returning,Referral,No,Windows,Safari,Europe,No
536544,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,12-01-2010 14:32,4.21,,United Kingdom,1460,0,6,3.822867927,0.31603783,0.777483828,7.086220257,11,October,Returning,Direct,No,Mac,Edge,Europe,Yes
536544,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,12-01-2010 14:32,3.36,,United Kingdom,1461,0,14,3.344857951,0.385436974,0.581700853,10.01578086,7,January,Returning,Organic,Yes,Linux,Edge,Asia,No
536544,21871,SAVE THE PLANET MUG,5,12-01-2010 14:32,3.36,,United Kingdom,1462,0,8,4.842213841,0.539694133,0.850422506,17.14131267,2,February,Returning,Organic,No,Mac,Edge,Europe,Yes
536544,21874,GIN AND TONIC MUG,1,12-01-2010 14:32,3.36,,United Kingdom,1463,0,5,3.983524614,0.887138196,0.100270048,10.7393541,3,October,Returning,Referral,Yes,Mac,Chrome,Asia,No
536544,21879,HEARTS GIFT TAPE,1,12-01-2010 14:32,1.66,,United Kingdom,1464,0,6,9.429971801,0.582148934,0.609417696,11.00737652,1,July,Returning,Direct,Yes,Windows,Safari,North America,No
536544,21884,CAKES AND BOWS GIFT  TAPE,1,12-01-2010 14:32,1.66,,United Kingdom,1465,1,12,7.120714587,0.207615155,0.115641371,17.12162006,5,June,New,Referral,No,Windows,Safari,Europe,Yes
536544,21888,BINGO SET,1,12-01-2010 14:32,7.62,,United Kingdom,1466,0,12,3.818615155,0.089104038,0.482139411,11.35535921,5,April,Returning,Direct,No,Linux,Edge,North America,Yes
536544,21889,WOODEN BOX OF DOMINOES,2,12-01-2010 14:32,2.51,,United Kingdom,1467,1,9,4.049325777,0.095013957,0.463462377,12.16866196,14,April,Returning,Direct,No,Windows,Edge,North America,No
536544,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,12-01-2010 14:32,2.51,,United Kingdom,1468,0,10,0.96110345,0.950249574,0.265155365,10.72165171,14,March,Returning,Organic,No,Windows,Edge,North America,Yes
536544,21894,POTTING SHED SEED ENVELOPES,1,12-01-2010 14:32,2.51,,United Kingdom,1469,1,8,5.274807302,0.822412475,0.829854638,8.076322903,9,May,Returning,Referral,No,Mac,Chrome,Europe,No
536544,21911,GARDEN METAL SIGN ,1,12-01-2010 14:32,3.36,,United Kingdom,1470,0,10,3.505881314,0.76585469,0.228227666,12.24043979,10,December,Returning,Organic,No,Linux,Chrome,Asia,No
536544,21912,VINTAGE SNAKES & LADDERS,3,12-01-2010 14:32,7.62,,United Kingdom,1471,0,9,5.176022764,0.496364579,0.551894246,18.51082629,3,December,Returning,Referral,No,Windows,Chrome,North America,Yes
536544,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,12-01-2010 14:32,7.62,,United Kingdom,1472,0,12,1.06745181,0.672539617,0.482261345,3.39577869,12,May,Returning,Direct,No,Linux,Safari,Asia,Yes
536544,21914,BLUE HARMONICA IN BOX ,3,12-01-2010 14:32,2.51,,United Kingdom,1473,1,8,4.946487328,0.127330305,0.431652211,7.713972338,6,September,Returning,Organic,Yes,Mac,Firefox,Asia,Yes
536544,21915,RED  HARMONICA IN BOX ,2,12-01-2010 14:32,2.51,,United Kingdom,1474,0,5,8.397342612,0.620895716,0.033542148,5.735009812,9,October,New,Organic,No,Mac,Chrome,Asia,No
536544,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,12-01-2010 14:32,16.98,,United Kingdom,1475,0,12,5.108282322,0.810780733,0.696733859,6.293665,3,September,Returning,Direct,No,Mac,Firefox,North America,Yes
536544,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,12-01-2010 14:32,4.21,,United Kingdom,1476,0,9,3.450635626,0.06213874,0.012685343,16.11718455,7,July,Returning,Referral,No,Windows,Firefox,North America,No
536544,21935,SUKI  SHOULDER BAG,1,12-01-2010 14:32,3.36,,United Kingdom,1477,0,16,4.95906655,0.296150422,0.820547204,9.208828521,2,August,New,Direct,No,Windows,Safari,Europe,Yes
536544,21942,SKULLS DESIGN FLANNEL,2,12-01-2010 14:32,1.66,,United Kingdom,1478,0,7,4.871502528,0.110278673,0.266394587,13.61483409,6,January,New,Direct,No,Linux,Chrome,North America,No
536544,21944,KITTENS DESIGN FLANNEL,1,12-01-2010 14:32,1.66,,United Kingdom,1479,0,17,9.383666282,0.260227036,0.120005432,6.664842774,11,August,Returning,Organic,No,Linux,Firefox,Europe,Yes
536544,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,12-01-2010 14:32,2.51,,United Kingdom,1480,0,12,4.334316142,0.772523872,0.417040675,6.775767551,7,November,Returning,Direct,No,Mac,Chrome,Asia,No
536544,21975,PACK OF 60 DINOSAUR CAKE CASES,1,12-01-2010 14:32,1.28,,United Kingdom,1481,0,9,2.593413394,0.332049166,0.55936055,4.911559996,8,May,Returning,Referral,No,Linux,Chrome,Europe,No
536544,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,12-01-2010 14:32,1.28,,United Kingdom,1482,0,16,5.042916348,0.689683848,0.310362659,17.22521369,2,September,Returning,Direct,No,Linux,Edge,Europe,Yes
536544,21982,PACK OF 12 SUKI TISSUES ,1,12-01-2010 14:32,0.85,,United Kingdom,1483,0,13,5.391066476,0.773302521,0.121784773,13.87554859,1,January,Returning,Direct,No,Linux,Firefox,Europe,Yes
536544,21990,MODERN FLORAL STATIONERY SET,2,12-01-2010 14:32,2.51,,United Kingdom,1484,0,7,6.124591933,0.816638691,0.018327274,4.74745082,8,January,Returning,Referral,Yes,Windows,Firefox,Asia,Yes
536544,21991,BOHEMIAN COLLAGE STATIONERY SET,1,12-01-2010 14:32,2.51,,United Kingdom,1485,0,6,6.5115237,0.873375443,0.703813243,15.71134052,7,January,Returning,Direct,No,Mac,Edge,Asia,No
536544,21992,VINTAGE PAISLEY STATIONERY SET,6,12-01-2010 14:32,2.51,,United Kingdom,1486,0,8,8.911052171,0.597635812,0.886435794,8.702499844,8,June,Returning,Direct,No,Windows,Edge,Asia,No
536544,21993,FLORAL FOLK STATIONERY SET,4,12-01-2010 14:32,2.51,,United Kingdom,1487,0,13,3.808672597,0.280639832,0.100521055,12.26608981,3,November,Returning,Direct,Yes,Linux,Chrome,North America,Yes
536544,22037,ROBOT BIRTHDAY CARD,1,12-01-2010 14:32,0.85,,United Kingdom,1488,0,7,3.626900512,0.150558532,0.230633767,10.23505819,7,November,Returning,Referral,No,Linux,Chrome,North America,No
536544,22043,CHRISTMAS CARD SCREEN PRINT ,1,12-01-2010 14:32,0.43,,United Kingdom,1489,0,2,1.291727046,0.503708654,0.02022916,2.816890881,12,May,Returning,Referral,No,Linux,Edge,Europe,Yes
536544,22064,PINK DOUGHNUT TRINKET POT ,1,12-01-2010 14:32,3.36,,United Kingdom,1490,0,8,6.323307533,0.103557231,0.885066235,5.8612836,7,January,New,Direct,No,Linux,Firefox,Asia,Yes
536544,22065,CHRISTMAS PUDDING TRINKET POT ,1,12-01-2010 14:32,3.36,,United Kingdom,1491,0,7,3.225371269,0.910723979,0.444738549,16.76972055,14,April,Returning,Direct,No,Mac,Chrome,Asia,Yes
536544,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,12-01-2010 14:32,3.36,,United Kingdom,1492,0,10,6.78352856,0.442480238,0.925195208,14.69649896,4,September,Returning,Referral,Yes,Windows,Firefox,Europe,No
536544,22068,BLACK PIRATE TREASURE CHEST,1,12-01-2010 14:32,3.36,,United Kingdom,1493,0,9,4.016730173,0.872984146,0.46809933,4.891704163,11,July,New,Referral,Yes,Windows,Safari,Europe,No
536544,22069,BROWN  PIRATE TREASURE CHEST ,1,12-01-2010 14:32,3.36,,United Kingdom,1494,0,9,8.451915944,0.709270384,0.862183106,11.03992111,9,May,Returning,Direct,Yes,Linux,Edge,Asia,No
536544,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,12-01-2010 14:32,7.62,,United Kingdom,1495,0,11,2.132986222,0.857217563,0.951756428,8.926763562,5,April,Returning,Referral,No,Linux,Chrome,Asia,No
536544,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,12-01-2010 14:32,3.36,,United Kingdom,1496,0,8,7.045851007,0.883958089,0.335151673,15.70977057,8,January,Returning,Direct,No,Windows,Edge,Asia,Yes
536544,22076,6 RIBBONS EMPIRE  ,1,12-01-2010 14:32,3.36,,United Kingdom,1497,0,9,6.807685126,0.053293498,0.640711055,8.975616362,10,July,Returning,Organic,No,Mac,Chrome,Europe,Yes
536544,22077,6 RIBBONS RUSTIC CHARM,3,12-01-2010 14:32,3.36,,United Kingdom,1498,0,7,6.053152877,0.725257848,0.666420003,6.159175108,5,February,New,Referral,No,Mac,Chrome,Europe,Yes
536544,22080,RIBBON REEL POLKADOTS ,1,12-01-2010 14:32,3.36,,United Kingdom,1499,0,9,2.765472602,0.226547696,0.021408735,13.68544282,2,February,Returning,Organic,No,Linux,Chrome,North America,No
536544,22081,RIBBON REEL FLORA + FAUNA ,1,12-01-2010 14:32,3.36,,United Kingdom,1500,1,7,6.062301641,0.989296906,0.438229165,15.94552271,2,June,Returning,Direct,No,Linux,Safari,Europe,Yes
536544,22082,RIBBON REEL STRIPES DESIGN ,1,12-01-2010 14:32,3.36,,United Kingdom,1501,0,15,5.253749482,0.778402974,0.85532784,11.96770644,10,July,Returning,Referral,No,Linux,Edge,North America,Yes
536544,22083,PAPER CHAIN KIT RETROSPOT,4,12-01-2010 14:32,5.91,,United Kingdom,1502,0,7,1.339487579,0.003765003,0.946285262,12.86051157,5,September,Returning,Referral,No,Windows,Chrome,Europe,No
536544,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,33,12-01-2010 14:32,5.91,,United Kingdom,1503,0,7,8.116545979,0.927416322,0.899220874,4.024121984,12,March,Returning,Organic,No,Linux,Safari,North America,No
536544,22087,PAPER BUNTING WHITE LACE,2,12-01-2010 14:32,5.91,,United Kingdom,1504,0,8,4.308777168,0.292305902,0.972897933,3.61041135,4,April,Returning,Referral,No,Linux,Safari,Asia,Yes
536544,22090,PAPER BUNTING RETROSPOT,1,12-01-2010 14:32,5.91,,United Kingdom,1505,0,10,7.962435392,0.4166536,0.653041862,3.250011772,12,November,Returning,Organic,No,Linux,Chrome,Europe,Yes
536544,22095,LADS ONLY TISSUE BOX,2,12-01-2010 14:32,2.51,,United Kingdom,1506,0,8,4.8646771,0.612285579,0.232799385,15.25396749,9,December,Returning,Referral,No,Mac,Firefox,Asia,Yes
536544,22100,SKULLS SQUARE TISSUE BOX,1,12-01-2010 14:32,2.51,,United Kingdom,1507,0,9,6.964652127,0.916309794,0.575382171,8.063836423,5,June,Returning,Direct,Yes,Windows,Firefox,North America,No
536544,22107,PIZZA PLATE IN BOX,1,12-01-2010 14:32,7.62,,United Kingdom,1508,0,11,3.280949777,0.927326623,0.421143957,14.13150098,2,September,Returning,Organic,No,Mac,Edge,Asia,No
536544,22110,BIRD HOUSE HOT WATER BOTTLE,2,12-01-2010 14:32,7.62,,United Kingdom,1509,0,4,5.428869909,0.563471763,0.258652575,6.998724831,7,July,New,Referral,Yes,Windows,Edge,Europe,Yes
536544,22111,SCOTTIE DOG HOT WATER BOTTLE,2,12-01-2010 14:32,11.02,,United Kingdom,1510,0,8,5.287883986,0.316724496,0.772786145,9.927283097,9,October,Returning,Organic,No,Linux,Edge,Asia,Yes
536544,22112,CHOCOLATE HOT WATER BOTTLE,2,12-01-2010 14:32,11.02,,United Kingdom,1511,0,9,4.352797945,0.279189942,0.62919873,5.971575425,1,October,Returning,Organic,No,Linux,Edge,North America,Yes
536544,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,12-01-2010 14:32,8.47,,United Kingdom,1512,0,14,3.261554372,0.364397099,0.790104208,8.362150782,13,February,New,Direct,No,Linux,Safari,Asia,No
536544,22115,METAL SIGN EMPIRE TEA,2,12-01-2010 14:32,5.91,,United Kingdom,1513,1,11,-1.133601462,0.180513684,0.269490668,1.45209808,11,April,New,Organic,No,Linux,Safari,Europe,Yes
536544,22130,PARTY CONE CHRISTMAS DECORATION ,2,12-01-2010 14:32,8.47,,United Kingdom,1514,0,9,3.308481183,0.669833018,0.903884546,8.411766046,6,February,Returning,Referral,Yes,Mac,Safari,Asia,Yes
536544,22134,LADLE LOVE HEART RED ,1,12-01-2010 14:32,0.85,,United Kingdom,1515,0,11,6.401018227,0.527802051,0.23871374,7.970276115,8,February,New,Organic,No,Windows,Chrome,North America,Yes
536544,22135,LADLE LOVE HEART PINK,5,12-01-2010 14:32,0.85,,United Kingdom,1516,0,9,2.209540902,0.7734647,0.601922414,1.525459938,3,October,Returning,Direct,No,Mac,Edge,North America,Yes
536544,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,12-01-2010 14:32,4.21,,United Kingdom,1517,0,5,2.62373272,0.094111317,0.056894663,12.12394547,4,March,Returning,Organic,Yes,Mac,Firefox,North America,No
536544,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,12-01-2010 14:32,4.21,,United Kingdom,1518,1,6,2.130274383,0.399905824,0.540964268,12.87141457,4,November,Returning,Referral,No,Linux,Edge,North America,Yes
536544,22149,FELTCRAFT 6 FLOWER FRIENDS,1,12-01-2010 14:32,4.21,,United Kingdom,1519,0,10,5.417776233,0.239862868,0.09872341,6.689799478,12,July,Returning,Organic,No,Windows,Firefox,North America,Yes
536544,22153,ANGEL DECORATION STARS ON DRESS,1,12-01-2010 14:32,0.85,,United Kingdom,1520,1,14,3.21318683,0.535186206,0.332214895,3.973817545,11,November,Returning,Direct,No,Mac,Safari,Europe,Yes
536544,22154,ANGEL DECORATION 3 BUTTONS ,1,12-01-2010 14:32,0.85,,United Kingdom,1521,0,8,7.440685954,0.468243984,0.860689259,18.65200607,6,August,Returning,Direct,Yes,Windows,Safari,North America,No
536544,22155,STAR DECORATION RUSTIC,3,12-01-2010 14:32,0.85,,United Kingdom,1522,1,7,6.469239414,0.449565451,0.893527315,11.28081324,9,August,Returning,Organic,No,Mac,Edge,Asia,Yes
536544,22156,HEART DECORATION WITH PEARLS ,3,12-01-2010 14:32,1.66,,United Kingdom,1523,0,11,5.400248128,0.315653632,0.767298531,-1.900091507,9,April,New,Referral,Yes,Mac,Safari,Asia,No
536544,22161,HEART DECORATION RUSTIC HANGING ,10,12-01-2010 14:32,0.81,,United Kingdom,1524,0,9,5.607899333,0.726845574,0.367703792,7.858364623,9,July,Returning,Organic,No,Mac,Safari,North America,No
536544,22162,HEART GARLAND RUSTIC PADDED,2,12-01-2010 14:32,3.36,,United Kingdom,1525,0,11,3.474103855,0.481567704,0.578722815,6.742026393,8,July,Returning,Referral,No,Mac,Chrome,Europe,Yes
536544,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,12-01-2010 14:32,16.98,,United Kingdom,1526,0,9,3.474614748,0.20224378,0.223978966,6.372770318,12,December,Returning,Referral,No,Mac,Safari,North America,No
536544,22174,PHOTO CUBE,2,12-01-2010 14:32,3.36,,United Kingdom,1527,0,7,6.422053093,0.547447473,0.678349195,15.46093076,6,June,Returning,Organic,No,Windows,Chrome,Asia,No
536544,22178,VICTORIAN GLASS HANGING T-LIGHT,13,12-01-2010 14:32,2.51,,United Kingdom,1528,0,10,6.826784047,0.596672156,0.347403018,11.26477179,3,September,Returning,Organic,Yes,Linux,Firefox,Europe,No
536544,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,12-01-2010 14:32,4.21,,United Kingdom,1529,0,8,6.404524744,0.021379677,0.220998602,13.17654077,6,December,Returning,Direct,No,Mac,Safari,Asia,Yes
536544,22185,SLATE TILE NATURAL HANGING,1,12-01-2010 14:32,3.36,,United Kingdom,1530,0,11,4.058834687,0.203778661,0.584970358,9.310469372,6,January,Returning,Organic,No,Mac,Safari,Asia,No
536544,22189,CREAM HEART CARD HOLDER,1,12-01-2010 14:32,8.47,,United Kingdom,1531,0,12,4.217355845,0.24240391,0.111802191,14.2667576,4,May,Returning,Direct,No,Windows,Firefox,Asia,Yes
536544,22190,LOCAL CAFE MUG,3,12-01-2010 14:32,2.51,,United Kingdom,1532,0,12,3.136486436,0.248075162,0.686698981,8.13348302,10,June,Returning,Referral,No,Mac,Firefox,North America,Yes
536544,22195,LARGE HEART MEASURING SPOONS,1,12-01-2010 14:32,3.36,,United Kingdom,1533,0,7,6.536507675,0.23884587,0.187005425,11.1642311,4,November,Returning,Direct,No,Mac,Edge,Europe,No
536544,22196,SMALL HEART MEASURING SPOONS,2,12-01-2010 14:32,1.66,,United Kingdom,1534,0,10,1.077088876,0.271641172,0.553455361,12.43651367,7,February,Returning,Direct,No,Windows,Safari,North America,Yes
536544,22197,SMALL POPCORN HOLDER,2,12-01-2010 14:32,1.66,,United Kingdom,1535,0,8,0.59152739,0.262727226,0.392508486,6.885359903,2,June,Returning,Direct,No,Windows,Edge,Asia,No
536544,22198,LARGE POPCORN HOLDER ,4,12-01-2010 14:32,3.36,,United Kingdom,1536,0,9,0.990281255,0.884068837,0.566244711,-0.483005993,14,March,Returning,Organic,No,Mac,Firefox,North America,No
536544,22203,MILK PAN RED RETROSPOT,1,12-01-2010 14:32,7.62,,United Kingdom,1537,0,8,0.714621435,0.319647872,0.24596187,1.533982197,2,September,Returning,Organic,Yes,Linux,Safari,Asia,Yes
536544,22207,FRYING PAN UNION FLAG,1,12-01-2010 14:32,8.47,,United Kingdom,1538,0,13,7.714281803,0.349762714,0.310389319,21.559525,11,April,Returning,Referral,No,Mac,Firefox,North America,No
536544,22219,LOVEBIRD HANGING DECORATION WHITE ,3,12-01-2010 14:32,1.66,,United Kingdom,1539,0,8,6.573610727,0.266177263,0.140321094,13.25561928,14,July,Returning,Referral,No,Linux,Firefox,Asia,Yes
536544,22224,WHITE LOVEBIRD LANTERN,1,12-01-2010 14:32,5.91,,United Kingdom,1540,0,12,2.602806797,0.96757436,0.776965645,13.49094047,9,April,Returning,Direct,No,Windows,Safari,Europe,Yes
536544,22265,EASTER DECORATION NATURAL CHICK,2,12-01-2010 14:32,1.28,,United Kingdom,1541,0,12,4.788134187,0.5354908,0.070112025,17.10738948,13,January,Returning,Direct,No,Windows,Firefox,Europe,Yes
536544,22276,WASH BAG VINTAGE ROSE PAISLEY,1,12-01-2010 14:32,5.91,,United Kingdom,1542,0,9,7.931580748,0.610546114,0.376434513,4.375457192,4,November,Returning,Organic,No,Windows,Edge,Asia,Yes
536544,22294,HEART FILIGREE DOVE  SMALL,4,12-01-2010 14:32,2.51,,United Kingdom,1543,0,6,6.000397242,0.735487262,0.44909679,6.378478291,3,January,Returning,Referral,No,Windows,Firefox,Europe,Yes
536544,22296,HEART IVORY TRELLIS LARGE,1,12-01-2010 14:32,3.36,,United Kingdom,1544,0,15,9.228752536,0.333714069,0.195206212,4.47603802,12,March,Returning,Referral,No,Windows,Edge,North America,No
536544,22297,HEART IVORY TRELLIS SMALL,1,12-01-2010 14:32,2.51,,United Kingdom,1545,1,14,4.771467732,0.96878043,0.384821616,21.78293207,2,January,Returning,Referral,No,Linux,Safari,North America,No
536544,22299,PIG KEYRING WITH LIGHT & SOUND ,1,12-01-2010 14:32,2.51,,United Kingdom,1546,0,7,3.689682107,0.152326173,0.418088221,5.010814776,8,April,Returning,Organic,No,Linux,Chrome,Europe,Yes
536544,22300,COFFEE MUG DOG + BALL DESIGN,1,12-01-2010 14:32,5.06,,United Kingdom,1547,0,7,2.837781667,0.4578146,0.224330391,16.27123769,1,August,Returning,Direct,Yes,Windows,Chrome,North America,No
536544,22301,COFFEE MUG CAT + BIRD DESIGN,2,12-01-2010 14:32,5.06,,United Kingdom,1548,0,10,5.047289312,0.145439262,0.639255742,6.705470904,1,October,Returning,Organic,No,Mac,Firefox,Europe,No
536544,22309,TEA COSY RED  STRIPE,1,12-01-2010 14:32,5.06,,United Kingdom,1549,0,12,6.872128783,0.790375746,0.030854005,10.42649712,5,October,Returning,Referral,Yes,Linux,Firefox,Europe,No
536544,22310,IVORY KNITTED MUG COSY ,9,12-01-2010 14:32,3.36,,United Kingdom,1550,0,8,5.198250067,0.107317692,0.197564664,16.35157316,8,December,Returning,Direct,No,Linux,Chrome,Europe,No
536544,22314,OFFICE MUG WARMER CHOC+BLUE,1,12-01-2010 14:32,5.91,,United Kingdom,1551,1,8,4.283610001,0.553899603,0.624074971,11.42996418,10,June,Returning,Direct,No,Windows,Firefox,Asia,No
536544,22318,FIVE HEART HANGING DECORATION,1,12-01-2010 14:32,5.91,,United Kingdom,1552,0,13,7.513040871,0.104806275,0.627527441,9.34174997,13,June,Returning,Referral,Yes,Linux,Safari,North America,Yes
536544,22335,HEART DECORATION PAINTED ZINC ,4,12-01-2010 14:32,1.28,,United Kingdom,1553,0,5,6.057784192,0.452661888,0.265262599,21.34190316,4,February,Returning,Direct,No,Mac,Edge,Europe,No
536544,22336,DOVE DECORATION PAINTED ZINC ,4,12-01-2010 14:32,1.28,,United Kingdom,1554,1,9,4.773127007,0.280307991,0.683049239,0.830450036,8,September,Returning,Referral,No,Linux,Edge,Asia,Yes
536544,22345,PARTY PIZZA DISH BLUE POLKADOT,1,12-01-2010 14:32,1.66,,United Kingdom,1555,0,9,3.466817453,0.903296758,0.469788815,5.279604729,9,August,New,Referral,Yes,Mac,Chrome,Asia,No
536544,22348,TEA BAG PLATE RED RETROSPOT,3,12-01-2010 14:32,1.66,,United Kingdom,1556,0,9,4.491114417,0.053095795,0.527246662,8.451949437,1,July,Returning,Organic,No,Windows,Firefox,North America,No
536544,22355,CHARLOTTE BAG SUKI DESIGN,3,12-01-2010 14:32,1.66,,United Kingdom,1557,0,9,5.945494446,0.64993763,0.332610363,15.22138716,5,April,Returning,Direct,No,Linux,Chrome,Asia,Yes
536544,22356,CHARLOTTE BAG PINK POLKADOT,9,12-01-2010 14:32,1.66,,United Kingdom,1558,0,5,3.439302248,0.695251233,0.984272321,7.481856548,6,April,Returning,Referral,Yes,Mac,Firefox,Asia,Yes
536544,22357,KINGS CHOICE BISCUIT TIN,1,12-01-2010 14:32,8.47,,United Kingdom,1559,0,8,2.532694122,0.888982102,0.737387227,14.83858177,14,October,Returning,Referral,No,Linux,Firefox,Asia,Yes
536544,22359,GLASS JAR KINGS CHOICE,2,12-01-2010 14:32,5.91,,United Kingdom,1560,1,8,4.039697487,0.877729456,0.2484299,1.387869063,7,October,Returning,Direct,No,Linux,Firefox,Asia,Yes
536544,22360,GLASS JAR ENGLISH CONFECTIONERY,2,12-01-2010 14:32,5.91,,United Kingdom,1561,0,8,4.901580616,0.977056287,0.23656328,15.74141863,14,April,Returning,Referral,No,Mac,Chrome,Asia,Yes
536544,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,12-01-2010 14:32,5.91,,United Kingdom,1562,0,11,7.72658033,0.253909354,0.774173493,14.46783062,10,September,Returning,Organic,Yes,Linux,Edge,North America,Yes
536544,22367,CHILDRENS APRON SPACEBOY DESIGN,1,12-01-2010 14:32,4.21,,United Kingdom,1563,0,7,2.67992526,0.274825376,0.388010921,4.626260561,9,September,Returning,Organic,No,Linux,Firefox,Asia,Yes
536544,22371,AIRLINE BAG VINTAGE TOKYO 78,1,12-01-2010 14:32,8.47,,United Kingdom,1564,0,11,5.453496194,0.397292728,0.091511955,9.827527291,3,September,New,Organic,No,Windows,Chrome,Europe,No
536544,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,12-01-2010 14:32,8.47,,United Kingdom,1565,0,7,4.444857053,0.537576981,0.035599913,8.652957423,14,May,Returning,Referral,No,Linux,Chrome,Asia,No
536544,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,12-01-2010 14:32,8.47,,United Kingdom,1566,0,14,4.544118428,0.367141919,0.413956017,12.25082005,3,September,Returning,Organic,No,Mac,Edge,Europe,No
536544,22378,WALL TIDY RETROSPOT ,2,12-01-2010 14:32,4.21,,United Kingdom,1567,0,11,8.078732606,0.740296411,0.414708045,15.80587418,8,January,New,Organic,No,Mac,Chrome,Asia,Yes
536544,22379,RECYCLING BAG RETROSPOT ,2,12-01-2010 14:32,4.21,,United Kingdom,1568,0,14,5.162424275,0.008545052,0.706856702,6.584821309,2,August,Returning,Direct,No,Mac,Safari,Asia,Yes
536544,22380,TOY TIDY SPACEBOY  ,1,12-01-2010 14:32,4.21,,United Kingdom,1569,0,12,3.172890177,0.017654316,0.574771655,11.84735995,10,April,Returning,Referral,No,Windows,Safari,Asia,Yes
536544,22383,LUNCH BAG SUKI  DESIGN ,1,12-01-2010 14:32,4.21,,United Kingdom,1570,0,14,6.777493443,0.71605676,0.770120134,11.22815507,6,May,Returning,Organic,No,Linux,Safari,Europe,No
